Regulated Operation,Number Of Lagoons,County Name,Location Lat Num,Location Long Num
Swine,7,Duplin,34.8875,-78.1314
Swine,7,Duplin,34.8875,-78.1314
Swine,7,Duplin,34.8875,-78.1314
Swine,4,Duplin,34.8672,-78.1514
Swine,2,Duplin,34.881703,-78.151154
Swine,8,Northampton,36.53905,-77.617575
Swine,3,Sampson,34.883219,-78.163722
Swine,3,Sampson,35.000136,-78.222075
Cattle,0,Alamance,36.1742,-79.4994
Swine,0,Alamance,36.1742,-79.4994
Cattle,1,Alamance,36.0442,-79.3261
Cattle,1,Alamance,35.9042,-79.3
Cattle,1,Alamance,35.9042,-79.3
Cattle,,Alamance,35.8483,-79.4597
Cattle,1,Alexander,35.933134,-81.209042
Cattle,2,Alexander,35.873786,-81.141283
Cattle,1,Alexander,35.847885,-81.054686
Cattle,1,Alexander,35.885466,-81.035494
Cattle,1,Alexander,35.89547,-81.231917
Cattle,1,Alexander,35.944308,-81.211292
Cattle,1,Alleghany,36.5556,-81.1761
Cattle,2,Alleghany,36.5036,-80.9711
Cattle,1,Alleghany,36.525,-81.175
Cattle,1,Alleghany,36.5475,-81.0067
Cattle,1,Alleghany,36.5086,-81.2258
Cattle,1,Alleghany,36.5628,-81.0481
Cattle,1,Alleghany,36.5017,-81.1756
Cattle,2,Alleghany,36.5383,-81.1883
Cattle,2,Alleghany,36.5319,-81.1669
Cattle,1,Anson,35.021592,-80.29248
Cattle,,Anson,34.8156,-80.2464
Cattle,,Anson,34.8156,-80.2464
Cattle,,Anson,34.8156,-80.2464
Cattle,1,Buncombe,35.4764,-82.4347
Cattle,1,Buncombe,35.4558,-82.5947
Cattle,,Buncombe,35.5119,-82.3781
Cattle,1,Cabarrus,35.5047,-80.4986
Cattle,1,Catawba,35.5833,-81.4733
Cattle,1,Catawba,35.5833,-81.4733
Cattle,1,Catawba,35.5833,-81.4733
Cattle,1,Catawba,35.5833,-81.4733
Cattle,0,Chatham,35.6786,-79.4847
Cattle,1,Chatham,35.8719,-79.2378
Cattle,2,Chatham,35.7444,-79.245
Cattle,1,Chatham,35.5267,-79.4733
Cattle,1,Chatham,35.8378,-79.3589
Cattle,2,Cleveland,35.2925,-81.3997
Cattle,2,Cleveland,35.2925,-81.3997
Cattle,2,Cleveland,35.2925,-81.3997
Cattle,2,Cleveland,35.4767,-81.6014
Cattle,1,Davidson,35.7325,-80.3133
Cattle,1,Davidson,35.7325,-80.3133
Cattle,1,Davidson,35.7325,-80.3133
Cattle,1,Davidson,35.7353,-80.1339
Cattle,1,Davidson,35.7353,-80.1339
Cattle,1,Davidson,35.7583,-80.2892
Cattle,1,Davidson,35.7583,-80.2892
Cattle,1,Davidson,35.7583,-80.2892
Cattle,1,Davie,35.895,-80.6653
Cattle,1,Davie,35.9458,-80.6314
Cattle,2,Durham,36.1781,-78.8061
Cattle,,Franklin,36.079148,-78.162776
Cattle,2,Gaston,35.4042,-81.3542
Cattle,2,Gaston,35.4042,-81.3542
Cattle,2,Gaston,35.4042,-81.3542
Cattle,2,Gaston,35.3333,-81.2417
Cattle,2,Gaston,35.3333,-81.2417
Cattle,2,Gaston,35.3333,-81.2417
Cattle,2,Gaston,35.3333,-81.2417
Cattle,1,Granville,36.3158,-78.6472
Cattle,,Greene,35.4564,-77.5213
Cattle,,Greene,35.564439,-77.725403
Cattle,2,Guilford,36.239771,-79.753067
Cattle,2,Guilford,36.240822,-79.658204
Cattle,2,Guilford,36.240822,-79.658204
Cattle,2,Guilford,36.1731,-79.5578
Cattle,2,Guilford,36.1708,-79.5736
Cattle,2,Guilford,36.1708,-79.5736
Cattle,2,Guilford,36.137274,-79.611771
Cattle,1,Haywood,35.5847,-83.0217
Cattle,1,Haywood,35.595505,-83.019652
Cattle,1,Haywood,35.5981,-82.8347
Cattle,1,Haywood,35.6694,-82.975
Cattle,1,Haywood,35.6047,-82.9417
Cattle,1,Haywood,35.595,-82.975
Cattle,,Haywood,35.5528,-82.8333
Cattle,2,Iredell,36.0328,-80.925
Cattle,2,Iredell,36.0328,-80.925
Cattle,2,Iredell,36.0328,-80.925
Cattle,2,Iredell,35.9192,-80.8136
Cattle,2,Iredell,35.9192,-80.8136
Cattle,2,Iredell,35.9192,-80.8136
Cattle,1,Iredell,35.8389,-80.8292
Cattle,3,Iredell,36.0542,-80.8375
Cattle,3,Iredell,36.0542,-80.8375
Cattle,3,Iredell,36.0542,-80.8375
Cattle,3,Iredell,36.0542,-80.8375
Cattle,1,Iredell,36.0244,-81.
Cattle,1,Iredell,36.0244,-81.
Cattle,1,Iredell,36.0244,-81.
Cattle,1,Iredell,36.0244,-81.
Cattle,1,Iredell,35.9486,-80.8833
Cattle,1,Iredell,35.9097,-80.7125
Cattle,1,Iredell,35.9097,-80.7125
Cattle,1,Iredell,35.9097,-80.7125
Cattle,3,Iredell,35.8917,-80.7667
Cattle,3,Iredell,35.8917,-80.7667
Cattle,3,Iredell,35.8917,-80.7667
Cattle,3,Iredell,35.8917,-80.7667
Cattle,2,Iredell,35.787689,-81.06013
Cattle,2,Iredell,35.787689,-81.06013
Cattle,2,Iredell,35.787689,-81.06013
Cattle,2,Iredell,35.787689,-81.06013
Cattle,1,Iredell,36.0194,-80.9328
Cattle,1,Iredell,36.0194,-80.9328
Cattle,1,Iredell,36.0194,-80.9328
Cattle,1,Iredell,36.0194,-80.9328
Cattle,1,Iredell,35.955,-80.9083
Cattle,1,Iredell,35.955,-80.9083
Cattle,1,Iredell,35.8664,-80.7333
Cattle,1,Iredell,35.8664,-80.7333
Cattle,1,Iredell,35.8664,-80.7333
Cattle,1,Iredell,35.9106,-80.8722
Cattle,1,Iredell,35.9106,-80.8722
Cattle,1,Iredell,35.9106,-80.8722
Cattle,1,Iredell,35.9106,-80.8722
Cattle,1,Iredell,35.9267,-80.7233
Cattle,1,Iredell,35.9272,-80.9078
Cattle,1,Iredell,35.9272,-80.9078
Cattle,1,Iredell,35.9272,-80.9078
Cattle,1,Iredell,35.9272,-80.9078
Cattle,1,Iredell,35.9139,-80.9475
Cattle,1,Iredell,35.8944,-80.9417
Cattle,2,Iredell,35.9514,-80.8417
Cattle,2,Iredell,35.9514,-80.8417
Cattle,2,Iredell,35.9514,-80.8417
Cattle,2,Iredell,35.9514,-80.8417
Cattle,,Iredell,36.0286,-80.7183
Cattle,,Iredell,36.0286,-80.7183
Cattle,1,Lincoln,35.4833,-81.15
Cattle,5,Lincoln,35.4167,-81.32
Cattle,5,Lincoln,35.4167,-81.32
Cattle,5,Lincoln,35.4167,-81.32
Cattle,5,Lincoln,35.4167,-81.32
Cattle,2,Lincoln,35.4258,-81.3817
Cattle,2,Lincoln,35.4258,-81.3817
Cattle,2,Lincoln,35.4258,-81.3817
Cattle,2,Lincoln,35.4258,-81.3817
Cattle,1,Lincoln,35.4556,-81.3511
Cattle,1,Lincoln,35.4556,-81.3511
Cattle,1,Lincoln,35.4556,-81.3511
Cattle,1,Lincoln,35.5458,-81.2839
Cattle,1,Lincoln,35.5458,-81.2839
Cattle,1,Lincoln,35.5458,-81.2839
Cattle,1,Lincoln,35.5458,-81.2839
Cattle,1,Person,36.2639,-79.1256
Cattle,3,Randolph,35.8433,-79.8433
Cattle,0,Randolph,35.5128,-79.745
Swine,0,Randolph,35.5128,-79.745
Cattle,2,Randolph,35.9,-79.8361
Cattle,2,Randolph,35.9,-79.8361
Cattle,1,Randolph,35.8619,-79.8386
Cattle,1,Randolph,35.7456,-79.8617
Cattle,1,Randolph,35.7456,-79.8617
Cattle,1,Randolph,35.7456,-79.8617
Cattle,1,Randolph,35.6875,-79.6178
Cattle,1,Randolph,35.8247,-79.6539
Cattle,1,Randolph,35.7022,-79.6908
Cattle,2,Randolph,35.8986,-79.7756
Cattle,2,Randolph,35.8986,-79.7756
Cattle,2,Randolph,35.8986,-79.7756
Cattle,2,Randolph,35.8986,-79.7756
Cattle,3,Randolph,35.8561,-79.6408
Cattle,,Randolph,35.809375,-79.867923
Cattle,,Randolph,35.716,-79.692
Cattle,,Randolph,35.716,-79.692
Cattle,2,Rockingham,36.257569,-79.711424
Cattle,2,Rowan,35.6917,-80.625
Cattle,3,Rowan,35.7067,-80.71
Cattle,3,Rowan,35.7067,-80.71
Cattle,1,Rowan,35.5728,-80.6994
Cattle,1,Rowan,35.681883,-80.76645
Cattle,1,Rowan,35.704928,-80.702283
Cattle,1,Rowan,35.780038,-80.626053
Cattle,1,Sampson,35.120688,-78.505225
Cattle,1,Stanly,35.1778,-80.1439
Cattle,1,Surry,36.4022,-80.7706
Cattle,1,Surry,36.5014,-80.7208
Cattle,1,Surry,36.5014,-80.7208
Cattle,2,Wake,35.7222,-78.6708
Cattle,1,Washington,35.8564,-76.6569
Cattle,0,Wayne,35.386376,-78.029778
Cattle,,Wayne,35.3081,-78.1633
Cattle,1,Wilkes,36.0267,-81.3097
Cattle,7,Wilkes,36.2281,-80.8789
Cattle,7,Wilkes,36.2281,-80.8789
Cattle,0,Wilkes,36.1883,-81.04
Cattle,1,Wilkes,36.3211,-80.9278
Cattle,2,Wilkes,36.1511,-80.9981
Cattle,2,Wilkes,36.1511,-80.9981
Cattle,2,Yadkin,36.0511,-80.7522
Cattle,2,Yadkin,36.0511,-80.7522
Cattle,2,Yadkin,36.0681,-80.6483
Cattle,3,Yadkin,36.2331,-80.5258
Cattle,3,Yadkin,36.2331,-80.5258
Cattle,3,Yadkin,36.2331,-80.5258
Cattle,,Yadkin,36.099809,-80.837931
Cattle,,Yadkin,36.099809,-80.837931
Cattle,1,Alexander,35.85,-81.1353
Wet Poultry,2,Anson,35.116958,-80.256519
Wet Poultry,1,Anson,35.182138,-80.276524
Swine,1,Anson,34.849783,-80.045608
Swine,2,Beaufort,35.5675,-76.8823
Swine,2,Beaufort,35.4886,-77.1
Swine,1,Bertie,36.14471,-77.037893
Swine,3,Bladen,34.519136,-78.382786
Swine,4,Bladen,34.547755,-78.745588
Swine,1,Bladen,34.841658,-78.770872
Swine,1,Bladen,34.780672,-78.496988
Swine,2,Bladen,34.686869,-78.499072
Swine,1,Bladen,34.681166,-78.500663
Swine,3,Bladen,34.703597,-78.683422
Swine,1,Bladen,34.6828,-78.493605
Swine,1,Brunswick,34.104978,-78.474189
Horses,,Buncombe,35.4299,-82.5329
Swine,1,Carteret,34.788333,-76.841389
Cattle,2,Caswell,36.4328,-79.3239
Cattle,2,Chatham,35.7367,-79.4986
Cattle,2,Chatham,35.7367,-79.4986
Horses,2,Chatham,35.7367,-79.4986
Sheep,2,Chatham,35.7367,-79.4986
Swine,2,Chatham,35.7367,-79.4986
,2,Chatham,35.7367,-79.4986
Swine,1,Columbus,34.1553,-78.8239
Swine,1,Craven,35.288,-77.406897
Swine,1,Craven,35.2645,-77.0042
Swine,1,Craven,35.2163,-77.0575
Swine,1,Craven,35.2549,-77.213667
Swine,1,Cumberland,34.972656,-78.7164
Swine,2,Cumberland,34.914519,-78.826036
Swine,2,Cumberland,34.872772,-78.5661
Swine,1,Cumberland,34.899808,-78.795339
Swine,1,Duplin,35.060847,-77.993237
Swine,2,Duplin,34.9131,-77.9531
Swine,2,Duplin,34.9228,-77.9597
Swine,0,Duplin,34.932173,-77.938136
Swine,1,Duplin,34.7433,-78.0733
Swine,1,Duplin,34.8153,-77.9236
Swine,1,Duplin,34.9483,-78.0797
Swine,1,Duplin,34.8433,-78.14
Swine,1,Duplin,34.901634,-77.716748
Swine,2,Edgecombe,35.925,-77.7486
Swine,1,Edgecombe,35.725,-77.6389
Swine,2,Edgecombe,35.8133,-77.5
Swine,3,Edgecombe,35.8942,-77.6944
Swine,2,Edgecombe,35.8133,-77.5
Swine,1,Edgecombe,36.0389,-77.7169
Wet Poultry,1,Franklin,36.0736,-78.1347
Wet Poultry,2,Franklin,36.2219,-78.2769
Cattle,,Franklin,36.08179,-78.16741
Swine,1,Gates,36.4478,-76.7594
Swine,3,Greene,35.5244,-77.6356
Swine,1,Greene,35.4756,-77.5731
Swine,3,Greene,35.4378,-77.5603
Swine,1,Greene,35.5028,-77.6711
Swine,3,Greene,35.4867,-77.5467
Swine,1,Guilford,35.9383,-79.5533
Swine,3,Guilford,36.0239,-79.6625
Cattle,1,Guilford,35.945,-79.6192
Swine,,Guilford,36.0239,-79.6625
Swine,1,Halifax,36.187849,-77.46397
Swine,1,Harnett,35.541568,-78.885872
Swine,2,Harnett,35.322333,-78.943123
Cattle,1,Haywood,35.5881,-83.025
Cattle,1,Haywood,35.5881,-83.025
Cattle,1,Haywood,35.5881,-83.025
Cattle,1,Haywood,35.5881,-83.025
Swine,1,Hertford,36.2583,-76.825
Swine,1,Hoke,34.948088,-79.272325
Cattle,1,Iredell,35.9111,-80.8667
Cattle,2,Iredell,35.7778,-80.9736
Cattle,2,Iredell,35.7778,-80.9736
Cattle,2,Iredell,35.7778,-80.9736
Cattle,2,Iredell,35.7778,-80.9736
Cattle,4,Johnston,35.7047,-78.3156
Swine,1,Johnston,35.2869,-78.3833
Swine,6,Johnston,35.472254,-78.58452
Swine,2,Johnston,35.465362,-78.516362
Swine,1,Johnston,35.45695,-78.48317
Swine,2,Lenoir,35.1785,-77.82402
Swine,1,Lenoir,35.3314,-77.697586
Swine,2,Lenoir,35.3201,-77.77202
Horses,0,Martin,35.823312,-77.115065
Wet Poultry,2,Nash,36.1514,-77.9564
Wet Poultry,3,Nash,36.075,-77.9917
Wet Poultry,1,Nash,36.1317,-77.875
Wet Poultry,1,Nash,36.0728,-78.0222
Wet Poultry,2,Nash,36.1089,-78.0481
Wet Poultry,1,Nash,35.9194,-78.1675
Swine,4,Nash,36.139876,-77.759504
Swine,4,Nash,36.139876,-77.759504
Swine,4,Nash,36.139876,-77.759504
Swine,3,Nash,35.9022,-77.9617
Swine,2,Nash,35.9022,-78.0333
Swine,2,Nash,36.019807,-77.9484
Swine,4,Nash,36.0864,-77.735
Swine,1,Nash,35.905,-78.08
Swine,1,Nash,35.9022,-77.9617
Swine,6,Nash,36.1544,-78.0283
Swine,2,Nash,35.8769,-77.9689
Swine,2,Northampton,36.5278,-77.6431
Swine,1,Northampton,36.3878,-77.2744
Swine,1,Northampton,36.3667,-77.4533
Swine,1,Northampton,36.4069,-77.3756
Swine,2,Northampton,36.4172,-77.2694
Swine,2,Northampton,36.3008,-77.3264
Swine,2,Northampton,36.4067,-77.3289
Swine,1,Onslow,34.951406,-77.657921
Swine,1,Onslow,34.8469,-77.4903
Swine,1,Onslow,34.8081,-77.5483
Cattle,1,Orange,35.9803,-79.1456
Cattle,2,Orange,35.9542,-79.2269
Swine,1,Pamlico,35.1698,-76.96697
Swine,1,Pamlico,35.097136,-76.736725
Swine,2,Pasquotank,36.1919,-76.1964
Swine,2,Pender,34.543828,-78.031647
Swine,,Pender,34.672467,-78.004383
Swine,2,Pender,34.563599,-78.018109
Swine,1,Pender,34.49,-78.0567
Swine,1,Pender,34.611297,-77.868935
Swine,1,Perquimans,36.3536,-76.4586
Swine,1,Perquimans,36.2525,-76.5497
Swine,3,Perquimans,36.1158,-76.2408
Swine,3,Person,36.3183,-79.0622
Swine,2,Person,36.3233,-79.0483
Swine,4,Person,36.2672,-79.0194
Swine,3,Pitt,35.53999,-77.54905
Swine,1,Pitt,35.40055,-77.31561
Horses,,Polk,35.2831,-82.0694
Cattle,1,Randolph,35.8517,-79.7333
Cattle,,Randolph,35.7474,-79.8136
,,Randolph,35.7474,-79.8136
Swine,2,Robeson,34.780381,-79.074619
Swine,2,Rockingham,36.383408,-79.832655
Horses,0,Rockingham,36.276437,-79.826246
Cattle,1,Rowan,35.6583,-80.7417
Cattle,1,Rowan,35.8083,-80.7083
Swine,2,Sampson,35.241591,-78.533258
Swine,1,Sampson,35.141827,-78.551555
Swine,1,Sampson,35.022829,-78.247543
Swine,1,Sampson,34.794447,-78.192308
Wet Poultry,1,Stanly,35.275,-80.2583
Cattle,1,Stokes,36.359178,-80.067707
Swine,3,Union,35.1083,-80.45
Horses,0,Wake,35.7667,-78.6833
Cattle,1,Warren,36.5361,-78.2086
Swine,1,Wayne,35.4244,-77.8611
Swine,2,Wayne,35.5161,-77.9231
Swine,2,Wayne,35.5161,-77.9231
Swine,1,Wayne,35.382358,-78.049153
Swine,2,Wayne,35.230148,-78.098348
Swine,2,Wayne,35.230148,-78.098348
Cattle,,Wilkes,36.213745,-80.908521
,,Wilkes,36.213745,-80.908521
Swine,2,Wilson,35.7181,-78.085
Swine,1,Yadkin,36.1667,-80.7083
Wet Poultry,3,Halifax,36.3014,-77.4514
Wet Poultry,3,Hyde,35.6417,-76.525
Wet Poultry,3,Hyde,35.6417,-76.525
Wet Poultry,2,Nash,36.1164,-77.9444
Wet Poultry,1,Nash,36.0228,-77.9778
Wet Poultry,2,Nash,36.0044,-78.1236
Wet Poultry,3,Nash,36.0033,-77.9889
Wet Poultry,2,Union,35.127575,-80.419556
Swine,1,Alamance,35.87,-79.3033
Swine,1,Anson,35.050361,-80.062561
Swine,1,Anson,34.845508,-80.10178
Swine,1,Anson,35.156219,-80.11625
Swine,1,Anson,34.863761,-80.024744
Swine,1,Anson,35.039052,-80.063219
Swine,1,Anson,34.850075,-80.167827
Swine,6,Anson,35.134406,-80.135271
Swine,6,Anson,35.134406,-80.135271
Swine,6,Anson,35.134406,-80.135271
Swine,1,Anson,34.908397,-80.047794
Swine,1,Anson,34.815238,-80.25553
Swine,1,Anson,34.822255,-80.295013
Swine,1,Anson,34.853097,-80.066391
Swine,7,Beaufort,35.5884,-76.6885
Swine,2,Beaufort,35.4926,-77.1323
Swine,2,Beaufort,35.6193,-76.7136
Swine,2,Beaufort,35.6193,-76.7136
Swine,3,Beaufort,35.44314,-77.12842
Swine,3,Beaufort,35.44314,-77.12842
Swine,2,Beaufort,35.3141,-76.9392
Swine,2,Beaufort,35.384529,-77.112694
Swine,3,Beaufort,35.425,-77.0333
Swine,4,Beaufort,35.58,-76.6133
Swine,4,Beaufort,35.6401,-76.6392
Swine,4,Beaufort,35.6666,-76.6518
Swine,3,Bertie,36.078623,-77.026692
Swine,1,Bertie,36.183408,-77.248554
Swine,4,Bertie,36.2417,-77.175
Swine,2,Bertie,36.1433,-77.06
Swine,2,Bertie,35.9903,-77.1403
Swine,1,Bladen,34.547038,-78.418533
Swine,3,Bladen,34.759775,-78.674275
Swine,3,Bladen,34.759775,-78.674275
Swine,3,Bladen,34.759775,-78.674275
Swine,1,Bladen,34.490183,-78.853822
Swine,1,Bladen,34.540152,-78.463441
Swine,1,Bladen,34.524486,-78.474922
Swine,1,Bladen,34.766825,-78.589936
Swine,4,Bladen,34.745353,-78.823058
Swine,2,Bladen,34.504702,-78.560475
Swine,2,Bladen,34.5987,-78.804752
Swine,3,Bladen,34.628554,-78.701378
Swine,1,Bladen,34.627591,-78.684031
Swine,1,Bladen,34.547022,-78.52475
Swine,1,Bladen,34.813525,-78.783216
Swine,2,Bladen,34.804352,-78.617444
Swine,1,Bladen,34.508394,-78.511397
Swine,1,Bladen,34.567438,-78.659222
Swine,1,Bladen,34.757525,-78.580908
Swine,1,Bladen,34.47858,-78.717575
Swine,1,Bladen,34.47858,-78.717575
Swine,1,Bladen,34.756975,-78.737366
Swine,1,Bladen,34.756975,-78.737366
Swine,1,Bladen,34.756975,-78.737366
Swine,1,Bladen,34.504788,-78.528377
Swine,2,Bladen,34.578625,-78.546091
Swine,1,Bladen,34.5243,-78.632269
Swine,2,Bladen,34.563122,-78.8039
Swine,1,Bladen,34.718408,-78.394941
Swine,2,Bladen,34.589905,-78.817327
Swine,2,Bladen,34.498938,-78.541336
Swine,2,Bladen,34.498938,-78.541336
Swine,2,Bladen,34.498938,-78.541336
Swine,2,Bladen,34.621263,-78.351747
Swine,2,Bladen,34.621263,-78.351747
Swine,2,Bladen,34.621263,-78.351747
Swine,1,Bladen,34.487741,-78.537608
Swine,1,Bladen,34.519011,-78.836869
Swine,1,Bladen,34.421113,-78.381755
Swine,1,Bladen,34.724577,-78.402516
Swine,1,Bladen,34.590297,-78.681386
Swine,1,Bladen,34.585325,-78.674444
Swine,1,Bladen,34.559986,-78.578311
Swine,1,Bladen,34.752336,-78.42523
Swine,3,Bladen,34.565158,-78.692661
Swine,1,Bladen,34.684291,-78.642211
Swine,1,Bladen,34.689216,-78.645408
Swine,1,Bladen,34.741797,-78.600136
Swine,1,Bladen,34.589255,-78.674541
Swine,1,Bladen,34.589561,-78.666391
Swine,1,Bladen,34.739644,-78.718444
Swine,1,Bladen,34.674616,-78.661641
Swine,1,Bladen,34.805708,-78.466488
Swine,1,Bladen,34.80643,-78.483794
Swine,1,Bladen,34.708602,-78.820008
Swine,1,Bladen,34.542238,-78.58683
Swine,1,Bladen,34.599005,-78.689677
Swine,1,Bladen,34.776102,-78.497697
Swine,2,Bladen,34.686869,-78.499072
Swine,1,Bladen,34.50985,-78.518522
Swine,1,Bladen,34.481241,-78.781591
Swine,1,Bladen,34.749941,-78.442336
Swine,3,Bladen,34.751663,-78.846613
Swine,2,Bladen,34.557777,-78.495
Swine,1,Bladen,34.59211,-78.723167
Swine,1,Bladen,34.540516,-78.578705
Swine,1,Bladen,34.764194,-78.588786
Swine,1,Bladen,34.531375,-78.4903
Swine,1,Bladen,34.686044,-78.562633
Swine,1,Bladen,34.451572,-78.437858
Swine,1,Bladen,34.451572,-78.437858
Swine,1,Bladen,34.482519,-78.603244
Swine,2,Bladen,34.73215,-78.673569
Swine,2,Bladen,34.623241,-78.717411
Swine,1,Bladen,34.614791,-78.784527
Swine,1,Bladen,34.650536,-78.549316
Swine,1,Bladen,34.7657,-78.601772
Swine,1,Bladen,34.494388,-78.610302
Swine,1,Bladen,34.500308,-78.478605
Swine,1,Bladen,34.682527,-78.551375
Swine,1,Bladen,34.5528,-78.524133
Swine,1,Bladen,34.836377,-78.507916
Swine,1,Bladen,34.836377,-78.507916
Swine,1,Bladen,34.836377,-78.507916
Swine,1,Bladen,34.836594,-78.610177
Swine,1,Bladen,34.580919,-78.639463
Swine,1,Bladen,34.476322,-78.548255
Swine,2,Bladen,34.565355,-78.589105
Swine,1,Bladen,34.760661,-78.481497
